17.22,56.88,heena
20.79,60.0,heena
17.1,57.55,heena
17.05,57.05,heena
17.15,61.55,heena
13.18,61.01,heena
15.76,56.88,heena
1.65,51.19,heena
12.42,55.84,heena
0.81,55.05,heena
26.11,58.84,heena
28.58,60.83,heena
24.67,61.41,heena
14.4,60.03,heena
15.83,60.94,heena
17.85,67.53,heena
18.27,74.87,heena
22.5,76.41,heena
23.05,72.47,heena
17.81,71.54,heena
17.79,66.94,heena
18.39,72.11,heena
17.85,75.31,heena
16.58,71.59,heena
17.67,69.19,heena
18.47,67.47,heena
19.94,66.29,heena
19.9,65.68,heena
19.86,66.65,heena
21.44,65.87,heena
15.89,58.2,heena
13.88,58.33,heena
15.16,55.09,heena
17.51,60.14,heena
14.35,57.5,heena
9.79,54.41,heena
8.9,52.61,heena
1.82,57.43,heena
6.81,59.43,heena
7.51,56.83,heena
6.63,53.48,heena
4.81,48.93,heena
6.99,47.65,heena
14.92,54.29,heena
16.93,58.64,heena
17.99,69.6,heena
13.64,71.35,heena
24.92,74.75,heena
32.02,73.0,heena
38.78,77.01,heena
23.11,91.76,heena
31.47,90.74,heena
18.59,71.8,heena
18.45,63.73,heena
14.73,47.44,heena
14.77,50.33,heena
12.38,49.36,heena
11.85,59.55,heena
16.25,65.88,heena
18.24,67.61,heena
27.63,65.45,heena
31.06,64.37,heena
29.39,66.2,heena
25.75,66.38,heena
24.64,65.34,heena
23.71,64.34,heena
21.26,63.17,heena
21.09,62.99,heena
19.83,62.17,heena
21.49,63.55,heena
23.55,64.34,heena
25.53,64.52,heena
31.39,65.21,heena
32.25,73.02,heena
22.54,67.64,heena
22.11,65.32,heena
18.2,63.27,heena
17.35,62.29,heena
25.42,64.65,heena
26.92,60.61,heena
29.49,60.62,heena
31.87,61.2,heena
27.94,63.76,heena
45.68,67.66,heena
22.08,66.54,heena
13.1,59.57,heena
19.41,59.08,heena
18.62,64.26,heena
25.27,66.13,heena
20.09,67.43,heena
20.37,64.78,heena
19.45,64.26,heena
19.24,67.01,heena
17.0,64.97,heena
17.93,62.91,heena
18.19,59.96,heena
19.18,60.04,heena
19.93,59.97,heena
19.57,60.46,heena
19.54,61.55,heena
18.47,62.1,heena
17.3,62.36,heena
16.29,62.67,heena
18.12,63.1,heena
19.04,63.93,heena
19.16,64.58,heena
24.15,65.04,heena
25.6,65.41,heena
25.31,65.01,heena
26.45,64.52,heena
27.95,64.08,heena
27.3,64.31,heena
26.14,64.89,heena
25.32,64.0,heena
27.07,64.05,heena
27.38,64.4,heena
28.12,64.73,heena
26.54,63.35,heena
23.55,62.35,heena
17.36,61.39,heena
17.54,62.2,heena
18.63,62.62,heena
19.17,61.44,heena
19.2,59.94,heena
18.66,59.04,heena
17.63,58.6,heena
18.44,58.77,heena
18.17,57.98,heena
18.84,58.28,heena
18.99,58.31,heena
20.38,58.93,heena
20.58,59.08,heena
19.99,56.67,heena
18.86,57.19,heena
19.55,56.63,heena
20.16,57.8,heena
19.15,58.19,heena
18.68,57.54,heena
18.85,57.76,heena
20.05,57.85,heena
18.73,57.9,heena
19.83,57.46,heena
20.02,57.25,heena
20.0,57.13,heena
19.42,57.33,heena
21.18,57.4,heena
22.43,57.33,heena
21.11,57.04,heena
19.62,56.97,heena
18.82,56.61,heena
17.43,55.66,heena
17.78,55.05,heena
20.06,55.9,heena
20.55,57.54,heena
21.01,58.85,heena
21.37,59.22,heena
21.38,59.52,heena
17.14,56.86,heena
18.32,56.14,heena
20.34,54.72,heena
18.47,54.42,heena
12.31,51.85,heena
13.82,50.74,heena
16.64,49.62,heena
16.15,46.42,heena
17.32,50.11,heena
13.62,53.99,heena
16.56,52.68,heena
11.7,51.47,heena
8.28,51.65,heena
13.21,52.09,heena
11.1,53.15,heena
13.87,53.29,heena
15.53,53.43,heena
16.95,58.63,heena
22.4,65.41,heena
20.18,69.09,heena
18.89,65.45,heena
17.13,61.5,heena
17.42,60.45,heena
16.59,59.25,heena
17.25,60.34,heena
18.52,59.69,heena
15.79,58.3,heena
15.65,58.31,heena
5.29,50.73,heena
6.1,51.37,heena
10.06,54.74,heena
15.23,54.86,heena
15.96,55.46,heena
15.94,57.12,heena
15.82,57.68,heena
0.4,42.07,guru
1.31,42.58,guru
6.44,42.95,guru
8.46,46.52,guru
7.23,47.91,guru
7.76,50.52,guru
8.04,46.69,guru
7.28,45.66,guru
7.08,43.83,guru
13.77,42.29,guru
11.81,38.26,guru
1.13,36.23,guru
1.71,38.16,guru
8.17,39.55,guru
7.15,37.95,guru
8.24,39.01,guru
4.21,40.78,guru
13.14,45.23,guru
2.31,44.06,guru
4.39,44.11,guru
6.67,45.72,guru
8.99,42.16,guru
6.95,44.2,guru
8.5,41.2,guru
7.4,40.8,guru
12.19,44.8,guru
10.14,45.77,guru
6.01,44.71,guru
4.21,44.03,guru
4.64,43.32,guru
5.51,43.42,guru
2.46,43.0,guru
4.15,43.25,guru
6.04,44.93,guru
6.56,44.23,guru
8.09,44.48,guru
7.51,47.86,guru
5.79,49.04,guru
6.91,50.0,guru
9.58,53.96,guru
11.03,57.94,guru
14.2,59.87,guru
14.88,66.46,guru
14.42,69.05,guru
18.0,64.89,guru
10.46,54.15,guru
9.13,51.2,guru
13.45,49.31,guru
11.38,45.31,guru
9.14,46.1,guru
7.69,44.79,guru
7.27,43.26,guru
5.18,42.68,guru
0.94,34.43,guru
2.72,38.58,guru
2.22,40.09,guru
3.86,41.29,guru
13.52,45.12,guru
1.8,45.88,guru
2.17,45.83,guru
4.96,42.94,guru
4.52,39.81,guru
4.31,37.85,guru
5.61,34.18,guru
5.94,32.43,guru
4.48,31.82,guru
3.31,29.19,guru
2.2,30.47,guru
3.1,27.54,guru
4.75,28.45,guru
5.02,26.89,guru
4.75,30.34,guru
3.21,27.5,guru
3.21,26.55,guru
4.24,26.05,guru
3.89,25.36,guru
8.47,27.66,guru
6.26,27.44,guru
3.08,26.41,guru
1.87,26.46,guru
1.44,26.26,guru
1.74,26.85,guru
2.3,25.17,guru
2.28,24.22,guru
2.11,27.1,guru
2.73,28.2,guru
2.77,28.03,guru
4.62,25.03,guru
4.1,24.33,guru
4.05,26.09,guru
3.73,26.21,guru
4.06,26.01,guru
6.91,26.04,guru
7.95,26.42,guru
4.02,26.74,guru
2.37,26.68,guru
1.85,26.77,guru
1.96,26.68,guru
2.48,26.76,guru
2.33,26.95,guru
2.41,26.91,guru
2.72,26.35,guru
2.75,26.05,guru
2.65,25.8,guru
2.66,26.17,guru
2.83,26.3,guru
2.63,26.4,guru
2.5,26.35,guru
2.47,26.81,guru
2.65,27.03,guru
3.09,26.7,guru
6.54,27.54,guru
5.5,28.05,guru
3.87,28.25,guru
3.41,28.22,guru
2.28,28.43,guru
2.0,28.15,guru
2.72,28.54,guru
0.44,26.65,guru
1.91,25.69,guru
2.09,26.49,guru
1.93,25.92,guru
7.29,27.36,guru
4.88,28.39,guru
1.99,27.48,guru
1.94,27.2,guru
2.33,27.08,guru
1.42,27.07,guru
1.98,27.0,guru
2.44,27.12,guru
2.49,26.98,guru
1.99,26.86,guru
3.62,28.68,guru
4.0,28.47,guru
3.71,28.2,guru
3.54,27.83,guru
3.59,27.33,guru
3.74,27.01,guru
4.65,26.81,guru
5.75,26.8,guru
5.59,26.58,guru
5.66,26.47,guru
5.77,26.51,guru
5.9,26.46,guru
5.87,26.45,guru
5.89,26.68,guru
5.66,26.66,guru
6.83,28.21,guru
7.54,30.28,guru
2.68,29.26,guru
1.99,28.52,guru
5.65,28.32,guru
2.06,27.61,guru
4.29,29.03,guru
3.47,28.88,guru
2.63,27.58,guru
2.49,27.06,guru
0.99,24.7,guru
1.1,25.23,guru
4.45,25.25,guru
2.72,25.81,guru
3.52,26.95,guru
7.03,30.96,guru
3.99,29.47,guru
2.48,29.04,guru
1.68,29.61,guru
0.8,29.49,guru
1.57,27.59,guru
2.71,26.73,guru
1.86,26.77,guru
2.11,26.96,guru
2.75,27.33,guru
4.54,28.54,guru
2.61,30.11,guru
1.69,30.27,guru
1.53,29.85,guru
1.57,29.61,guru
2.17,29.2,guru
2.36,28.54,guru
2.49,28.16,guru
2.6,27.91,guru
3.14,28.03,guru
3.24,27.99,guru
4.01,28.5,guru
4.11,28.68,guru
2.32,28.62,guru
2.34,28.79,guru
2.96,28.77,guru
2.7,28.73,guru
2.53,28.95,guru
2.39,29.11,guru
2.43,28.56,guru
2.64,28.22,guru
2.47,27.81,guru
1.46,27.72,guru
2.2,27.65,guru
6.64,28.41,guru
4.1,29.05,guru
2.84,27.83,guru
2.22,29.46,guru
1.98,35.46,guru
4.78,56.48,water
7.64,52.79,water
6.47,42.33,water
10.79,55.04,water
13.85,52.43,water
13.48,51.27,water
7.09,51.05,water
12.91,50.47,water
15.67,35.39,water
7.0,37.89,water
7.37,38.1,water
18.19,44.25,water
12.82,51.37,water
10.84,55.96,water
16.71,58.94,water
5.63,61.22,water
3.89,62.97,water
2.65,59.3,water
10.73,58.7,water
2.13,59.33,water
0.37,53.44,water
0.27,62.78,water
0.95,61.94,water
2.44,60.06,water
1.69,58.8,water
3.26,56.61,water
5.97,54.67,water
6.47,56.25,water
8.69,56.09,water
4.95,59.26,water
1.29,59.32,water
3.12,57.11,water
1.96,60.49,water
3.06,63.15,water
2.23,62.13,water
0.7,61.86,water
0.25,62.5,water
0.3,61.68,water
0.12,61.16,water
0.17,55.49,water
2.78,59.25,water
2.16,41.31,water
1.59,42.48,water
2.36,44.64,water
0.55,44.65,water
0.37,46.26,water
0.92,48.85,water
0.3,50.29,water
2.31,57.77,water
2.27,59.34,water
0.52,55.51,water
0.27,54.34,water
0.37,49.47,water
0.32,53.35,water
0.17,53.65,water
0.28,51.77,water
0.62,50.3,water
4.89,45.7,water
7.21,48.78,water
12.34,49.7,water
14.21,52.51,water
1.42,45.5,water
0.93,50.18,water
0.99,50.83,water
3.55,50.0,water
2.08,42.18,water
9.74,51.77,water
8.37,52.23,water
6.94,51.8,water
6.74,55.29,water
5.58,55.28,water
5.29,53.96,water
4.96,54.33,water
5.21,54.17,water
5.92,55.54,water
11.97,51.68,water
11.94,51.75,water
6.85,53.39,water
2.61,54.61,water
1.34,54.68,water
0.51,54.05,water
0.94,53.6,water
0.15,55.09,water
1.53,55.36,water
3.7,55.15,water
3.79,57.72,water
2.48,57.47,water
1.39,56.65,water
0.99,56.52,water
0.78,55.93,water
0.91,55.83,water
1.09,61.25,water
1.3,61.62,water
0.8,60.64,water
0.44,60.21,water
0.63,58.21,water
0.39,56.0,water
6.59,53.52,water
5.1,54.21,water
0.24,54.55,water
0.66,52.63,water
0.5,52.66,water
1.82,54.0,water
1.87,52.76,water
1.42,55.97,water
1.44,55.41,water
3.4,55.54,water
3.78,57.1,water
4.0,58.21,water
3.91,57.72,water
7.55,55.53,water
7.76,53.88,water
7.26,52.84,water
11.43,51.22,water
17.16,49.04,water
16.8,48.44,water
17.82,35.74,water
2.14,41.84,water
4.86,54.11,water
4.53,49.31,water
12.82,52.04,water
17.05,51.79,water
18.17,51.56,water
15.75,51.87,water
12.99,52.66,water
10.8,52.73,water
16.24,52.48,water
14.9,52.4,water
12.58,52.01,water
13.15,50.62,water
15.99,54.43,water
10.66,55.11,water
8.5,54.21,water
8.2,53.47,water
8.62,53.59,water
8.94,55.74,water
8.66,56.66,water
9.28,56.56,water
9.87,56.65,water
13.99,53.8,water
12.58,53.59,water
14.38,53.25,water
13.52,51.17,water
12.76,51.1,water
12.26,51.15,water
11.95,52.45,water
23.88,54.81,water
20.93,53.78,water
16.94,54.69,water
13.32,52.38,water
7.49,54.93,water
0.85,55.09,water
1.33,54.4,water
1.41,54.71,water
1.49,53.85,water
1.91,53.71,water
7.22,19.59,water
4.97,21.28,water
3.73,26.54,water
3.39,40.72,water
8.06,55.08,water
5.3,52.97,water
3.53,53.21,water
3.85,53.69,water
12.29,53.25,water
11.66,53.43,water
10.92,54.56,water
21.35,51.46,water
5.36,51.31,water
10.75,52.03,water
0.63,54.21,water
0.32,53.0,water
0.59,51.71,water
0.74,49.3,water
2.07,49.48,water
3.82,48.77,water
5.1,48.54,water
6.81,48.93,water
8.54,48.59,water
11.44,53.81,water
13.89,55.23,water
13.7,56.14,water
12.96,55.82,water
29.12,67.01,water
22.26,56.76,water
23.93,53.41,water
22.26,54.88,water
22.41,58.24,water
24.77,58.44,water
22.33,51.32,water
18.82,56.4,water
18.46,56.91,water
17.63,54.05,water
16.85,57.2,water
16.88,58.51,water
19.1,58.79,water
17.97,58.19,water
16.59,57.25,water
16.23,57.43,water
14.87,57.56,water
15.21,57.73,water
8.26,57.09,okay
9.09,55.11,okay
10.88,54.28,okay
6.73,53.33,okay
12.9,53.32,okay
11.31,53.25,okay
9.92,52.76,okay
10.53,52.61,okay
11.11,52.95,okay
9.45,53.06,okay
6.91,53.02,okay
10.38,52.27,okay
9.68,50.29,okay
8.78,50.61,okay
7.68,49.53,okay
5.48,42.15,okay
3.48,52.54,okay
0.34,52.28,okay
2.34,47.22,okay
2.56,39.9,okay
8.64,48.11,okay
11.15,51.98,okay
13.24,52.67,okay
13.06,51.92,okay
10.15,51.6,okay
4.2,52.14,okay
9.49,50.93,okay
11.07,50.99,okay
11.53,50.34,okay
12.57,50.38,okay
12.71,47.99,okay
10.29,50.85,okay
9.22,48.48,okay
11.59,50.23,okay
11.11,48.45,okay
8.9,49.03,okay
6.16,48.28,okay
9.15,48.03,okay
10.81,47.84,okay
10.68,47.9,okay
10.55,49.01,okay
10.56,49.73,okay
7.52,50.19,okay
8.5,49.36,okay
9.64,49.53,okay
9.66,49.31,okay
10.6,49.63,okay
10.57,50.48,okay
9.42,51.09,okay
10.52,52.52,okay
10.11,53.09,okay
9.25,51.91,okay
