height,width,label,mar,ratio,area,height_norm,width_norm
20.38,59.75,thanks,0.34108786040020317,2.931795734455558,1217.705,0.44614711033274956,0.65115518744551
19.89,60.31,thanks,0.3297960482540864,3.032176820906143,1199.5659,0.4354203152364273,0.657258064516129
20.38,58.9,thanks,0.34601018088267943,2.8900881800741813,1200.3819999999998,0.44614711033274956,0.6418918918918919
18.7,57.5,thanks,0.3252173856483933,3.074866145729083,1075.25,0.409369527145359,0.6266346992153443
15.61,56.93,thanks,0.27419637670478875,3.647020906661057,888.6773,0.34172504378283713,0.6204228421970357
17.36,56.47,thanks,0.3074198635130182,3.2528799969539173,980.3191999999999,0.38003502626970226,0.615409764603313
17.74,56.76,thanks,0.312544039595771,3.1995488613557574,1006.9223999999999,0.38835376532399296,0.6185701830863121
17.84,57.79,thanks,0.3087039226734051,3.2393495942068613,1030.9736,0.3905429071803853,0.6297951176983435
16.21,57.04,thanks,0.2841865307821436,3.518815328882459,924.6184000000001,0.3548598949211909,0.6216216216216216
17.98,58.76,thanks,0.3059904644998219,3.2680754578378495,1056.5048,0.3936077057793345,0.6403661726242371
16.59,59.76,thanks,0.27761043712164596,3.602169764787838,991.4183999999999,0.3631786339754816,0.6512641673931996
17.97,60.96,thanks,0.2947834597312424,3.3923203454468367,1095.4512,0.3933887915936953,0.6643417611159547
17.11,60.48,thanks,0.282903434475803,3.5347747787974995,1034.8128,0.3745621716287215,0.6591107236268526
5.04,57.11,thanks,0.08825074263262576,11.33134695806608,287.8344,0.11033274956217164,0.622384481255449
5.29,57.62,thanks,0.09180839826781677,10.892247468384221,304.8098,0.11580560420315236,0.6279424585876198
10.69,57.81,thanks,0.18491610128150662,5.407857305158345,617.9889,0.23401926444833623,0.6300130775937227
7.48,50.63,thanks,0.14773849204545741,6.768715672631594,378.71240000000006,0.1637478108581436,0.5517654751525719
12.94,47.16,thanks,0.2743850662768222,3.6445128559109077,610.2503999999999,0.28327495621716287,0.5139494333042719
16.79,51.51,thanks,0.32595611869625085,3.067897375348578,864.8529,0.3675569176882662,0.5613557105492589
17.27,53.38,thanks,0.32352940570383276,3.0909089119334734,921.8726,0.3780647985989492,0.5817349607672189
16.51,51.77,thanks,0.31891055980470234,3.135675158347961,854.7227000000001,0.3614273204903678,0.5641891891891891
0.13,37.27,please,0.003488060008369734,286.6901023838278,4.8451,0.0028458844133099825,0.4061682650392328
2.47,36.53,please,0.06761565651202693,14.789467696571782,90.22910000000002,0.05407180385288967,0.3981037489102005
5.85,38.14,please,0.15338227180434527,6.519657005186837,223.119,0.1280647985989492,0.4156495204882302
5.63,41.18,please,0.13671684952120328,7.314385912187227,231.8434,0.12324868651488616,0.44877942458587616
8.67,46.2,please,0.1876623336003824,5.328719108567578,400.55400000000003,0.18979859894921192,0.5034873583260681
2.77,44.23,please,0.06262717470885883,15.967503260829146,122.5171,0.06063922942206655,0.4820183086312118
6.19,49.05,please,0.12619775481757892,7.924069802250434,303.6195,0.13550788091068303,0.534546643417611
7.64,44.01,please,0.17359690584874107,5.760470450200203,336.23639999999995,0.16725043782837126,0.47962074978204006
18.91,41.94,please,0.45088220193413925,2.217874023380538,793.0853999999999,0.41396672504378285,0.4570619006102877
16.8,42.45,please,0.3957597079915263,2.5267855638818117,713.1600000000001,0.36777583187390545,0.46261987794245857
6.07,44.21,please,0.13729925045692717,7.283359590879804,268.35470000000004,0.13288091068301228,0.4818003487358326
13.66,48.33,please,0.28264017623339177,3.53806709091749,660.1878,0.2990367775831874,0.5267000871839581
6.5,47.95,please,0.135557869957083,7.376921942012009,311.675,0.14229422066549913,0.5225588491717524
19.26,49.47,please,0.38932685689656654,2.5685356921840237,952.7922000000001,0.4216287215411559,0.5391238012205753
11.46,48.93,please,0.23421213500486138,4.2696331352850665,560.7378,0.25087565674255696,0.5332388840453356
3.46,46.43,please,0.07452078237086406,13.419071266164373,160.6478,0.07574430823117338,0.5059938971229293
15.99,43.57,please,0.3669956307781586,2.724827847102699,696.6843,0.35004378283712784,0.4748256320836966
4.65,40.98,please,0.11346998258980036,8.812901330558851,190.557,0.1017950963222417,0.4465998256320836
14.88,48.82,please,0.30479311133156267,3.280913758003108,726.4416,0.3257443082311734,0.5320401046207498
11.21,47.89,please,0.23407809074800398,4.272078120242808,536.8469,0.2454028021015762,0.5219049694856146
12.17,46.34,please,0.2626240771984446,3.8077235983793267,563.9578,0.2664185639229422,0.5050130775937227
4.64,46.3,please,0.10021598055689028,9.978446125334887,214.83199999999997,0.10157618213660244,0.5045771578029642
12.1,47.95,please,0.2523461886893391,3.9628095898504476,580.195,0.2648861646234676,0.5225588491717524
9.67,46.96,please,0.20591992747189253,4.856255961090387,454.1032,0.21169001751313485,0.5117698343504795
5.09,46.87,please,0.10859824816304144,9.208249664391028,238.5683,0.11142732049036777,0.5107890148212728
2.92,48.33,please,0.0604179586091877,16.551364194738287,141.12359999999998,0.063922942206655,0.5267000871839581
8.22,46.37,please,0.177269782676951,5.64111853514373,381.1614,0.1799474605954466,0.5053400174367916
